date,pm25,pm10,o3,no2,so2,co,psi
31/12/2013, , 27, 14, 9, 1, 4, 29
01/01/2014, 62, 30, 14, 7, 2, , 35
02/01/2014, 64, 29, 10, 10, 2, , 30
03/01/2014, 61, 20, 11, 8, 2, 4, 24
04/01/2014, 55, 16, 6, 7, 3, 4, 13
05/01/2014, 45, 13, 4, 10, 3, 4, 20
06/01/2014, 36, 28, 9, 10, 3, 5, 34
07/01/2014, 65, 29, 11, 8, 3, 4, 28
08/01/2014, 64, 18, 5, 10, 3, 4, 19
09/01/2014, 48, 18, 10, 14, 5, 4, 24
10/01/2014, 49, 18, 11, 8, 7, 4, 16
11/01/2014, 46, 17, 8, 9, 3, 3, 20
12/01/2014, 40, 22, 13, 8, 3, 4, 27
13/01/2014, 48, 30, 11, 10, 3, , 33
14/01/2014, 54, 32, 14, 9, 3, 5, 36
15/01/2014, 59, 35, 18, 10, 3, 5, 37
16/01/2014, 67, 31, 17, 10, 2, 4, 31
17/01/2014, 63, 27, 13, 9, 2, 3, 28
18/01/2014, 50, 27, 16, 6, 1, , 29
19/01/2014, 44, 27, 15, 8, 1, , 30
20/01/2014, 50, 27, 17, 10, 2, 4, 34
21/01/2014, 54, 32, 19, 11, 2, , 33
22/01/2014, 62, 36, 22, 11, 2, 5, 45
23/01/2014, 72, 44, 20, 11, 3, , 47
24/01/2014, 80, 41, 20, 7, 3, 4, 42
25/01/2014, 77, 38, 24, 8, 3, 4, 38
26/01/2014, 75, 33, 18, 6, 3, 4, 31
27/01/2014, 67, 29, 15, 6, 3, 3, 32
28/01/2014, 61, 28, 15, 5, 2, 3, 26
29/01/2014, 54, 23, 18, 6, 1, , 24
30/01/2014, 47, 24, 19, 5, 1, 3, 26
31/01/2014, 53, 24, 19, 8, 1, 3, 24
01/02/2014, 53, 21, 18, 10, 2, 4, 23
02/02/2014, 48, 20, 20, 9, 2, 8, 21
03/02/2014, 48, 24, 24, 9, 3, 4, 30
04/02/2014, 55, 30, 23, 8, 3, 3, 32
05/02/2014, 63, 25, 17, 9, 3, 3, 24
06/02/2014, 51, 22, 18, 10, 3, 4, 25
07/02/2014, 50, 30, 19, 10, 3, 4, 39
08/02/2014, 69, 31, 24, 10, 4, 4, 30
09/02/2014, 68, 30, 19, 12, 6, 4, 31
10/02/2014, 64, 27, 17, 9, 5, 4, 29
11/02/2014, 57, 27, 16, 7, 1, 3, 29
12/02/2014, 55, 30, 14, 7, 1, , 34
13/02/2014, 60, 30, 14, 7, 2, 3, 31
14/02/2014, 59, 30, 17, 6, 3, 4, 35
15/02/2014, 60, 32, 18, 6, 3, , 31
16/02/2014, 65, 31, 15, 6, 2, 4, 34
17/02/2014, 62, 35, 14, 7, 1, 4, 34
18/02/2014, 68, 31, 15, 7, 1, 3, 32
19/02/2014, 61, 25, 14, 5, , 3, 26
20/02/2014, 55, 27, 8, 5, 1, , 30
21/02/2014, 54, 29, 14, 6, 1, 3, 33
22/02/2014, 56, 29, 17, 6, 1, 4, 32
23/02/2014, 60, 32, 20, 7, 1, 4, 35
24/02/2014, 61, 32, 19, 10, 1, 3, 35
25/02/2014, 63, 32, 16, 7, 1, 4, 32
26/02/2014, 63, 29, 14, 6, 1, , 30
27/02/2014, 59, 31, 14, 5, 2, 6, 33
28/02/2014, 62, 29, 14, 5, 2, 4, 32
01/03/2014, 60, 27, 17, 6, 2, 4, 28
02/03/2014, 55, 27, 17, 9, 3, 5, 31
03/03/2014, 56, 36, 22, 9, 3, 5, 46
04/03/2014, 72, 33, 18, 9, 1, 3, 29
05/03/2014, 66, 26, 18, 6, , 3, 31
06/03/2014, 55, 34, 22, 7, 2, 4, 44
07/03/2014, 75, 46, 26, 7, 2, 5, 46
08/03/2014, 99, 46, 25, 6, 2, 5, 40
09/03/2014, 101, 37, 23, 5, 1, 5, 44
10/03/2014, 81, 42, 21, 8, 2, 5, 46
11/03/2014, 90, 59, 21, 7, 2, 6, 58
12/03/2014, 142, 50, 26, 7, 1, 6, 56
13/03/2014, 107, 58, 22, 8, 2, 7, 56
14/03/2014, 141, 49, 11, 6, 2, 5, 38
15/03/2014, 110, 27, 7, 8, 2, 4, 24
16/03/2014, 67, 17, 6, 9, 2, 4, 19
17/03/2014, 46, 20, 8, 9, 2, 4, 26
18/03/2014, 52, 28, 11, 12, 2, 5, 31
19/03/2014, 59, 27, 11, 12, 2, 4, 33
20/03/2014, 60, 27, 15, 13, 2, 5, 33
21/03/2014, 62, 33, 17, 6, 3, 4, 39
22/03/2014, 73, 31, 16, 4, 1, 3, 28
23/03/2014, 70, 26, 14, 6, 1, 4, 32
24/03/2014, 59, 33, 12, 8, 1, 4, 35
25/03/2014, 67, 35, 9, 8, 1, 4, 35
26/03/2014, 67, 30, 10, 10, 2, 4, 35
27/03/2014, 60, 40, 12, 8, 3, 4, 38
28/03/2014, 85, 22, 9, 12, 3, 3, 25
29/03/2014, 56, 26, 14, 12, 3, 4, 31
30/03/2014, 59, 22, 12, 9, 4, 3, 23
31/03/2014, 56, 26, 13, 12, 4, 3, 
01/04/2014, 59, 24, 16, 12, 6, 3, 
02/04/2014, 55, 22, 11, 9, 7, 2, 
03/04/2014, 54, 25, 11, 18, 5, 4, 
04/04/2014, 61, 28, 5, 16, 7, 3, 
05/04/2014, 68, 21, 16, 9, 4, 3, 
06/04/2014, 57, 20, 16, 12, 1, 3, 
07/04/2014, 44, 24, 14, 14, 4, 3, 
08/04/2014, 58, 26, 18, 16, 6, 3, 
09/04/2014, 59, 24, 11, 15, 4, 3, 
10/04/2014, 56, 26, 14, 20, 4, 5, 
11/04/2014, 60, 28, 12, 15, 5, 4, 55
12/04/2014, 62, 24, 20, 12, 2, 4, 57
13/04/2014, 60, 25, 10, 12, 5, 4, 55
14/04/2014, 60, 28, 14, 27, 3, 4, 
15/04/2014, 68, 37, 12, 17, 8, 2, 
16/04/2014, 80, 33, 15, 25, 12, 3, 
17/04/2014, 72, 39, 13, 27, 13, 4, 
18/04/2014, 80, 21, 11, 14, 7, 4, 
19/04/2014, 55, 31, 11, 11, 17, 4, 
20/04/2014, 70, 20, 3, 30, 11, 5, 
21/04/2014, 50, 30, 2, 25, 10, 6, 
22/04/2014, 70, 31, 7, 30, 15, 5, 
23/04/2014, 70, 30, 7, 24, 5, 4, 
24/04/2014, 70, 22, 11, 22, 4, 4, 
25/04/2014, 55, 34, 24, 26, 8, 4, 
26/04/2014, 72, 33, 9, 23, 6, 4, 
27/04/2014, 76, 21, 14, 25, 8, 4, 
28/04/2014, 53, 30, 9, 24, 16, 4, 
29/04/2014, 72, 31, 6, 32, 14, 4, 
30/04/2014, 72, 34, 7, 16, 8, 3, 
01/05/2014, 74, 20, 7, 25, 14, 3, 
02/05/2014, 50, 19, 9, 17, 6, 3, 
03/05/2014, 53, 17, 5, 14, 4, 3, 
04/05/2014, 38, 20, 12, 9, 5, 3, 
05/05/2014, 46, 20, 3, 13, 3, 3, 
06/05/2014, 53, 22, 13, 20, 3, 4, 50
07/05/2014, 53, 20, 19, 23, 6, 4, 46
08/05/2014, 47, 31, 18, 25, 12, 7, 66
09/05/2014, 70, 24, 18, 12, 7, 3, 45
10/05/2014, 56, 23, 22, 17, 4, 7, 56
11/05/2014, 50, 24, 13, 19, 3, 7, 56
12/05/2014, 58, 27, 31, 18, 7, 7, 61
13/05/2014, 62, 26, 20, 17, 12, 5, 55
14/05/2014, 61, 21, 23, 15, 10, 5, 52
15/05/2014, 52, 19, 15, 15, 8, 4, 46
16/05/2014, 50, 20, 19, 15, 7, 3, 44
17/05/2014, 47, 17, 13, 15, 7, 3, 37
18/05/2014, 38, 16, 11, 14, 6, 3, 48
19/05/2014, 42, 16, 16, 16, 6, 3, 43
20/05/2014, 39, 26, 19, 23, 8, 5, 62
21/05/2014, 62, 30, 15, 19, 9, 4, 55
22/05/2014, 68, 16, 10, 15, 6, 2, 38
23/05/2014, 42, 23, 15, 15, 5, 4, 52
24/05/2014, 54, 18, 11, 11, 5, 2, 40
25/05/2014, 46, 14, 8, 13, 3, 2, 42
26/05/2014, 32, 28, 6, 19, 7, 5, 59
27/05/2014, 62, 21, 15, 10, 10, 3, 36
28/05/2014, 51, 22, 11, 20, 7, 4, 57
29/05/2014, 51, 25, 11, 17, 12, 3, 57
30/05/2014, 59, 21, 11, 14, 15, 2, 43
31/05/2014, 50, 15, 9, 11, 6, 2, 32
01/06/2014, 33, 17, 8, 14, 4, 3, 51
02/06/2014, 42, 20, 13, 11, 5, 3, 48
03/06/2014, 49, 20, 6, 12, 4, 7, 45
04/06/2014, 47, 18, 5, 13, 6, 3, 48
05/06/2014, 42, 18, 5, 12, 7, 3, 41
06/06/2014, 45, 21, 11, 12, 6, 5, 49
07/06/2014, 56, 17, 11, 9, 4, 4, 39
08/06/2014, 42, 21, 13, 13, 4, 4, 46
09/06/2014, 47, 21, 10, 11, 4, 4, 56
10/06/2014, 51, 19, 11, 13, 3, 3, 48
11/06/2014, 46, 19, 12, 12, 2, 3, 46
12/06/2014, 40, 22, 13, 14, 5, 3, 52
13/06/2014, 53, 21, 5, 17, 6, 3, 44
14/06/2014, 50, 18, 13, 13, 9, 3, 42
15/06/2014, 46, 20, 13, 12, 4, 3, 51
16/06/2014, 51, 19, 13, 11, 1, 5, 44
17/06/2014, 45, 20, 13, 14, 2, 4, 44
18/06/2014, 46, 20, 10, 15, 3, 4, 46
19/06/2014, 51, 20, 11, 11, 2, 4, 49
20/06/2014, 48, 21, 15, 11, 3, 2, 50
21/06/2014, 50, 28, 19, 13, 7, 4, 59
22/06/2014, 59, 30, 18, 15, 10, 4, 58
23/06/2014, 63, 32, 16, 16, 13, 2, 61
24/06/2014, 66, 26, 11, 12, 12, 3, 43
25/06/2014, 55, 19, 14, 11, 11, 3, 47
26/06/2014, 46, 22, 7, 13, 17, 4, 49
27/06/2014, 52, 22, 11, 14, 17, 4, 55
28/06/2014, 57, 21, 13, 13, 13, 4, 44
29/06/2014, 50, 22, 12, 14, 12, 5, 50
30/06/2014, 54, 20, 12, 14, 14, 4, 48
01/07/2014, 49, 22, 13, 14, 9, 3, 55
02/07/2014, 54, 27, 12, 15, 7, 4, 60
03/07/2014, 63, 27, 9, 16, 9, 3, 59
04/07/2014, 62, 26, 7, 15, 8, 3, 53
05/07/2014, 63, 25, 9, 13, 13, 2, 52
06/07/2014, 62, 21, 9, 13, 12, 1, 51
07/07/2014, 55, 21, 13, 13, 12, 2, 52
08/07/2014, 55, 22, 7, 13, 9, 2, 42
09/07/2014, 52, 16, 14, 10, 4, 2, 48
10/07/2014, 42, 24, 9, 13, 4, 3, 54
11/07/2014, 52, 24, 9, 17, 9, 2, 52
12/07/2014, 56, 20, 13, 10, 14, 1, 46
13/07/2014, 52, 19, 12, 11, 6, 1, 48
14/07/2014, 51, 29, 13, 11, 7, 2, 54
15/07/2014, 57, 28, 16, 11, 5, 1, 54
16/07/2014, 55, 29, 8, 13, 6, 2, 57
17/07/2014, 58, 24, 13, 13, 8, 2, 55
18/07/2014, 57, 24, 11, 12, 5, , 52
19/07/2014, 55, 21, 13, 12, 7, 2, 51
20/07/2014, 53, 19, 13, 9, 5, , 47
21/07/2014, 48, 20, 11, 10, 4, , 44
22/07/2014, 46, 22, 13, 11, 4, , 53
23/07/2014, 50, 27, 15, 10, 2, , 56
24/07/2014, 57, 32, 15, 11, 3, , 59
25/07/2014, 61, 31, 14, 9, 1, 2, 56
26/07/2014, 60, 26, 14, 10, 1, 2, 51
27/07/2014, 52, 21, 13, 7, 3, 2, 52
28/07/2014, 51, 21, 8, 10, 3, 2, 48
29/07/2014, 51, 23, 6, 13, 4, 3, 55
30/07/2014, 56, 23, 6, 10, 6, 2, 42
31/07/2014, 53, 15, 10, 9, 6, 2, 42
01/08/2014, 36, 20, 13, 11, 6, 3, 53
02/08/2014, 49, 25, 18, 11, 5, , 56
03/08/2014, 59, 23, 12, 12, 7, , 56
04/08/2014, 57, 23, 7, 10, 6, , 43
05/08/2014, 54, 17, 6, 12, 9, 2, 46
06/08/2014, 44, 17, 8, 11, 9, 2, 37
07/08/2014, 42, 14, 6, 11, 9, , 41
08/08/2014, 36, 16, 13, 8, 5, 1, 31
09/08/2014, 37, 13, 11, 8, 4, 1, 30
10/08/2014, 23, 12, 6, 9, 6, 2, 36
11/08/2014, 37, 18, 5, 12, 9, , 43
12/08/2014, 42, 19, 4, 13, 12, 3, 49
13/08/2014, 49, 19, 6, 12, 10, 2, 47
14/08/2014, 50, 19, 3, 15, 7, 2, 46
15/08/2014, 47, 25, 14, 12, 6, 2, 60
16/08/2014, 59, 25, 7, 15, 6, 2, 55
17/08/2014, 58, 26, 21, 8, 5, 2, 55
18/08/2014, 55, 28, 18, 11, 5, 3, 55
19/08/2014, 59, 23, 17, 15, 7, 3, 60
20/08/2014, 58, 27, 17, 15, 8, 3, 60
21/08/2014, 62, 27, 11, 10, 10, 3, 54
22/08/2014, 62, 18, 12, 5, 5, 1, 43
23/08/2014, 45, 21, 5, 11, 8, 4, 55
24/08/2014, 54, 25, 7, 10, 8, 4, 59
25/08/2014, 63, 30, 9, 11, 9, 4, 60
26/08/2014, 67, 25, 12, 12, 16, 2, 51
27/08/2014, 59, 20, 4, 17, 19, 2, 47
28/08/2014, 55, 21, 13, 17, 11, 3, 54
29/08/2014, 54, 24, 17, 16, 8, 4, 56
30/08/2014, 59, 22, 17, 11, 7, 2, 54
31/08/2014, 54, 27, 28, 10, 7, 2, 61
01/09/2014, 63, 30, 19, 12, 7, 3, 61
02/09/2014, 67, 33, 13, 17, 8, 4, 62
03/09/2014, 75, 36, 22, 17, 12, 6, 71
04/09/2014, 81, 35, 16, 16, 11, 3, 62
05/09/2014, 80, 25, 13, 9, 14, 2, 40
06/09/2014, 58, 20, 20, 14, 11, 3, 52
07/09/2014, 43, 30, 21, 14, 8, 3, 64
08/09/2014, 68, 31, 20, 15, 5, 3, 62
09/09/2014, 72, 32, 18, 14, 6, 3, 61
10/09/2014, 73, 35, 19, 15, 5, 4, 61
11/09/2014, 72, 32, 17, 19, 3, 6, 65
12/09/2014, 74, 34, 15, 15, 1, 6, 66
13/09/2014, 75, 34, 17, 15, 1, 7, 67
14/09/2014, 75, 44, 15, 21, 2, 7, 90
15/09/2014, 100, 40, 24, 12, 1, 6, 62
16/09/2014, 84, 35, 22, 12, 1, 4, 67
17/09/2014, 67, 54, 27, 11, 1, 5, 97
18/09/2014, 126, 59, 17, 13, 2, 4, 89
19/09/2014, 147, 38, 9, 13, 2, 3, 56
20/09/2014, 85, 23, 18, 14, 3, 5, 62
21/09/2014, 58, 47, 23, 13, 2, 5, 77
22/09/2014, 102, 34, 23, 9, 1, 2, 61
23/09/2014, 71, 38, 22, 11, 1, 3, 69
24/09/2014, 80, 28, 12, 14, 1, 3, 49
25/09/2014, 64, 26, 35, 16, 2, 2, 66
26/09/2014, 62, 32, 26, 10, 2, 1, 66
27/09/2014, 76, 35, 31, 8, 1, 1, 73
28/09/2014, 81, 39, 27, 9, 2, 2, 70
29/09/2014, 85, 39, 22, 10, 3, 3, 73
30/09/2014, 89, 44, 23, 12, 4, 3, 74
01/10/2014, 98, 39, 27, 12, 5, 4, 74
02/10/2014, 91, 41, 26, 13, 6, 3, 73
03/10/2014, 95, 39, 15, 14, 5, 3, 64
04/10/2014, 83, 24, 15, 9, 8, 3, 33
05/10/2014, 60, 29, 26, 14, 9, 6, 94
06/10/2014, 110, 60, 22, 11, 7, , 86
07/10/2014, 108, 45, 18, 13, 5, 5, 82
08/10/2014, 119, 44, 23, 12, 5, 4, 65
09/10/2014, 76, 32, 25, 11, 6, 4, 59
10/10/2014, 65, 42, 25, 16, 6, 5, 87
11/10/2014, 123, 56, 27, 21, 6, 7, 89
12/10/2014, 131, 43, 29, 21, 7, 6, 69
13/10/2014, 96, 37, 24, 20, 8, 5, 67
14/10/2014, 80, 39, 28, 21, 5, 6, 74
15/10/2014, 99, 33, 17, 15, 4, 3, 61
16/10/2014, 65, 30, 10, 16, 2, 4, 62
17/10/2014, 76, 34, 13, 20, 4, 6, 72
18/10/2014, 96, 49, 27, 19, 5, 7, 92
19/10/2014, 130, 49, 19, 16, 6, 6, 81
20/10/2014, 102, 41, 12, 20, 5, 5, 71
21/10/2014, 89, 33, 9, 21, 5, 5, 63
22/10/2014, 69, 36, 15, 26, 15, 6, 75
23/10/2014, 96, 41, 32, 20, 13, 4, 74
24/10/2014, 97, 38, 26, 16, 7, 4, 69
25/10/2014, 82, 30, 17, 10, 4, 2, 59
26/10/2014, 61, 22, 10, 15, 3, 4, 56
27/10/2014, 55, 28, 13, 19, 5, 5, 68
28/10/2014, 82, 36, 24, 17, 6, 5, 69
29/10/2014, 80, 34, 17, 22, 5, 4, 68
30/10/2014, 79, 36, 21, 22, 4, 5, 67
31/10/2014, 92, 35, 16, 23, 7, 6, 68
01/11/2014, 84, 37, 23, 13, 7, 5, 88
02/11/2014, 120, 56, 19, 15, 6, 5, 89
03/11/2014, 119, 47, 26, 14, 4, 4, 75
04/11/2014, 104, 38, 22, 18, 2, 4, 69
05/11/2014, 99, 36, 14, 20, 1, 5, 65
06/11/2014, 80, 30, 10, 23, 7, 5, 51
07/11/2014, 64, 27, 15, 17, 12, 4, 56
08/11/2014, 64, 18, 11, 14, 9, 3, 36
09/11/2014, 37, 26, 14, 19, 8, 5, 64
10/11/2014, 72, 28, 6, 25, 5, 5, 61
11/11/2014, 72, 38, 17, 29, 9, 7, 68
12/11/2014, 96, 31, 19, 16, 9, 5, 50
13/11/2014, 51, 22, 19, 13, 5, 3, 36
14/11/2014, 36, 17, 12, 16, 4, 4, 34
15/11/2014, 28, 16, 6, 13, 6, 4, 36
16/11/2014, 29, 18, 13, 17, 5, 5, 44
17/11/2014, 48, 18, 1, 17, 4, 5, 43
18/11/2014, 44, 19, 16, 14, 3, 4, 42
19/11/2014, 44, 17, 8, 16, 3, 4, 37
20/11/2014, 42, 18, 6, 19, 2, 5, 45
21/11/2014, 39, 19, 11, 19, 4, 4, 51
22/11/2014, 45, 19, 12, 13, 3, 4, 42
23/11/2014, 39, 20, 7, 18, 6, 4, 49
24/11/2014, 51, 20, 10, 16, 5, 4, 43
25/11/2014, 51, 19, 15, 13, 4, 4, 47
26/11/2014, 43, 19, 9, 17, 8, 4, 47
27/11/2014, 49, 21, 10, 14, 10, 3, 46
28/11/2014, 45, 16, 7, 15, 10, 3, 32
29/11/2014, 33, 16, 13, 13, 15, 3, 46
30/11/2014, 43, 18, 7, 18, 17, 3, 43
01/12/2014, 41, 18, 9, 20, 20, 3, 50
02/12/2014, 46, 26, 17, 18, 22, 4, 56
03/12/2014, 68, 25, 14, 16, 17, 3, 51
04/12/2014, 53, 29, 26, 21, 27, 4, 64
05/12/2014, 78, 26, 13, 16, 23, 3, 44
06/12/2014, 38, 18, 19, 14, 8, 3, 37
07/12/2014, 31, 18, 10, 14, 9, 4, 42
08/12/2014, 46, 19, 15, 13, 3, 4, 47
09/12/2014, 46, 26, 17, 11, 2, 3, 
10/12/2014, 54, 26, 16, 8, 2, 3, 
11/12/2014, 49, 23, 18, 5, 2, 3, 
12/12/2014, 42, 19, 17, 3, 2, 3, 
13/12/2014, 38, 20, 16, 2, 2, 4, 
14/12/2014, 43, 18, 11, 3, 2, 3, 
15/12/2014, 34, 17, 9, 7, 2, 4, 
16/12/2014, 39, 18, 6, 5, 1, 5, 
17/12/2014, 35, 16, 11, 2, 1, 5, 
18/12/2014, 38, 13, 8, 2, 1, 4, 
19/12/2014, 25, 11, 15, 2, 2, 3, 
20/12/2014, 31, 13, 14, 2, 2, 2, 
21/12/2014, 31, 15, 12, 2, 2, 2, 
22/12/2014, 33, 16, 4, 5, 4, 2, 
23/12/2014, 42, 16, 9, 2, 6, 3, 
24/12/2014, 38, 17, 10, 3, 5, 3, 52
25/12/2014, 47, 19, 8, 3, 6, 3, 
26/12/2014, 36, 14, 11, 3, 4, 4, 
27/12/2014, 36, 14, 13, 2, 5, 4, 
28/12/2014, 27, , , , , , 
31/12/2014, , 25, 16, 8, 3, 2, 
01/01/2015, 60, 27, 19, 6, 2, 2, 
02/01/2015, 56, 32, 20, 10, , 3, 55
03/01/2015, 53, 21, 25, 9, 3, 2, 40
04/01/2015, 40, 15, 22, 11, 3, 2, 38
05/01/2015, 44, 19, 15, 7, 2, 2, 42
06/01/2015, 40, 16, 11, 12, 3, 3, 37
07/01/2015, 35, 14, 8, 12, 4, 2, 33
08/01/2015, 34, 14, 6, 7, 4, 2, 27
09/01/2015, 27, 14, 14, 8, 3, 2, 31
10/01/2015, 29, 18, 11, 4, 2, 2, 38
11/01/2015, 39, 18, 14, 3, 2, 2, 41
12/01/2015, 40, 22, 17, 3, 3, 2, 39
13/01/2015, 35, 21, 17, 2, 4, 3, 36
14/01/2015, 38, 22, 15, 5, 4, 3, 44
15/01/2015, 40, 23, 19, 3, 4, 3, 48
16/01/2015, 44, 24, 22, 2, 2, 3, 52
17/01/2015, 42, 24, 20, 2, 3, 3, 46
18/01/2015, 47, 30, 21, 2, 4, 3, 53
19/01/2015, 54, 33, 20, 2, 4, 2, 56
20/01/2015, 61, 36, 16, 2, 10, 3, 58
21/01/2015, 60, 34, 26, 5, 14, 3, 64
22/01/2015, 80, 35, 20, 9, 10, 2, 54
23/01/2015, 54, 31, 22, 8, 9, 2, 58
24/01/2015, 54, 42, 33, 7, 8, 3, 72
25/01/2015, 97, 43, 23, 9, 3, 3, 63
26/01/2015, 80, 37, 18, 9, 3, 3, 56
27/01/2015, 61, 28, 11, 15, 4, 3, 51
28/01/2015, 46, 24, 8, 15, 9, 3, 41
29/01/2015, 42, 20, 12, 13, 10, 2, 37
30/01/2015, 36, 21, 14, 12, 11, 2, 41
31/01/2015, 30, 21, 11, 10, 14, , 40
01/02/2015, 35, 25, 10, 12, 13, 2, 50
02/02/2015, 45, 28, 12, 9, 9, 2, 48
03/02/2015, 38, 19, 12, 10, 6, 3, 34
04/02/2015, 37, 24, 15, 8, 3, 2, 46
05/02/2015, 42, 23, 10, 10, 3, 3, 41
06/02/2015, 41, 26, 19, 8, 2, , 49
07/02/2015, 47, 32, 20, 6, 2, 3, 55
08/02/2015, 55, 30, 17, 6, 2, 3, 54
09/02/2015, 52, , , , , , 53
10/02/2015, 50, , , , , , 60
11/02/2015, 62, , , , , , 61
12/02/2015, 62, , , , , , 63
13/02/2015, 67, , , , , , 60
14/02/2015, 68, 43, 22, 4, 4, 3, 60
15/02/2015, 73, 32, 23, 4, 4, , 57
16/02/2015, 68, 30, 13, 4, 5, , 52
17/02/2015, 53, 24, 13, 4, 6, 2, 45
18/02/2015, 42, 17, 15, 4, 4, 3, 31
19/02/2015, 22, 15, 18, 3, 2, 2, 39
20/02/2015, 33, 20, 19, 3, 2, 2, 47
21/02/2015, 41, 19, 18, 3, 2, 2, 39
22/02/2015, 33, 20, 17, 7, 2, 2, 44
23/02/2015, 40, 23, 14, 7, 3, 2, 49
24/02/2015, 54, 22, 15, 11, 3, 2, 49
25/02/2015, 43, 24, 20, 7, 4, 2, 50
26/02/2015, 47, 23, 22, 3, 4, 2, 51
27/02/2015, 51, 21, 18, 3, 3, 2, 44
28/02/2015, 41, 18, 16, 4, 3, 2, 39
01/03/2015, 30, 20, 14, 6, 4, 2, 46
02/03/2015, 40, 26, 16, 5, 6, 3, 54
03/03/2015, 51, 30, 15, 6, 10, 3, 54
04/03/2015, 50, 30, 22, 5, 12, 3, 57
05/03/2015, 57, 31, 20, 7, 6, 3, 61
06/03/2015, 66, 31, 17, 4, 7, 2, 48
07/03/2015, 47, 20, 19, 4, 6, 2, 44
08/03/2015, 37, 19, 10, 3, 4, 2, 42
09/03/2015, 39, 21, 11, 4, 5, 3, 45
10/03/2015, 43, 21, 7, 4, 4, 2, 40
11/03/2015, 34, 21, 15, 3, 4, 2, 49
12/03/2015, 49, 24, 20, 6, 6, 2, 46
13/03/2015, 48, 24, 21, 9, 8, 2, 44
14/03/2015, 35, 20, 17, 6, 11, 2, 38
15/03/2015, 34, 22, 18, 9, 8, 3, 53
16/03/2015, 52, 27, 15, 5, 3, 3, 57
17/03/2015, 57, 28, 24, 3, 4, 3, 58
18/03/2015, 54, 28, 23, 5, 6, 3, 59
19/03/2015, 59, 36, 36, 4, 4, 5, 78
20/03/2015, 100, 42, 30, 8, 7, 4, 71
21/03/2015, 81, 38, 28, 12, 5, 4, 63
22/03/2015, 73, 32, 23, 18, 3, 4, 65
23/03/2015, 73, 30, 23, 1, 2, 3, 58
24/03/2015, 57, 24, 17, 5, 4, 2, 50
25/03/2015, 44, 22, 14, 4, 4, 2, 51
26/03/2015, 45, 25, 13, 5, 5, 2, 50
27/03/2015, 50, 26, 11, 3, 6, 2, 52
28/03/2015, 61, 26, 8, 3, 6, 2, 49
29/03/2015, 59, 26, 11, 4, 7, 2, 51
30/03/2015, 53, 33, 10, 3, 4, 2, 54
31/03/2015, 54, 24, 13, 4, 4, 4, 54
01/04/2015, 57, 21, 15, 6, 7, 4, 49
02/04/2015, 48, 25, 25, 4, 12, 5, 59
03/04/2015, 66, 37, 30, 4, 23, 4, 64
04/04/2015, 74, 27, 16, 8, 17, 2, 55
05/04/2015, 59, 25, 34, 4, 15, 4, 62
06/04/2015, 72, 25, 14, 3, 9, 3, 52
07/04/2015, 47, 18, 14, 1, 5, , 40
08/04/2015, 42, 24, 10, 1, 5, , 46
09/04/2015, 52, 23, 10, 1, 6, , 38
10/04/2015, 36, 16, 8, 1, 7, 4, 45
11/04/2015, 46, 21, 11, 1, 9, 3, 52
12/04/2015, 50, 23, 16, 1, 11, 3, 55
13/04/2015, 55, 22, 18, 2, 8, 3, 48
14/04/2015, 46, 20, 14, 2, 10, 4, 43
15/04/2015, 46, 17, 13, 4, 14, 2, 41
16/04/2015, 37, 20, 13, 7, 14, 2, 52
17/04/2015, 47, 23, 30, 16, 8, 2, 59
18/04/2015, 66, 27, 36, 18, 10, 2, 55
19/04/2015, 65, 28, 13, 23, 15, 4, 59
20/04/2015, 57, 28, 26, 25, 13, 3, 72
21/04/2015, 80, 29, 29, 18, 17, 4, 57
22/04/2015, 67, 26, 20, 19, 18, 4, 57
23/04/2015, 67, 28, 16, 18, 23, 4, 54
24/04/2015, 55, 20, 17, 16, 24, 4, 49
25/04/2015, 47, 19, 15, 13, 13, 3, 40
26/04/2015, 36, 19, 13, 20, 7, 3, 53
27/04/2015, 55, 30, 17, 17, 15, 5, 55
28/04/2015, 52, 21, 17, 19, 6, 4, 52
29/04/2015, 53, 23, 14, 17, 8, 3, 54
30/04/2015, 59, 25, 28, 6, 7, 4, 57
01/05/2015, 61, 24, 11, 5, 13, 4, 53
02/05/2015, 59, 19, 8, 3, 18, 2, 38
03/05/2015, 36, 17, 11, 9, 16, 2, 52
04/05/2015, 52, 32, 14, 16, 17, 5, 65
05/05/2015, 70, 23, 16, 10, 18, 3, 59
06/05/2015, 59, 25, 9, 5, 20, 2, 51
07/05/2015, 46, 20, 5, 5, 11, 2, 51
08/05/2015, 48, 16, 12, 5, 12, 2, 35
09/05/2015, 37, 19, 9, 3, 10, , 42
10/05/2015, 43, 19, 12, 2, 5, 1, 45
11/05/2015, 41, 18, 3, 4, 3, 1, 44
12/05/2015, 48, 18, 10, 5, 6, , 52
13/05/2015, 45, 17, 11, 4, 6, 2, 44
14/05/2015, 36, 21, 5, 10, 4, 5, 58
15/05/2015, 61, 17, 6, 6, 10, 2, 35
16/05/2015, 27, 11, 8, 5, 7, 2, 31
17/05/2015, 27, 17, 6, 7, 6, 4, 55
18/05/2015, 40, 19, 9, 4, 7, 3, 54
19/05/2015, 42, 19, 6, 5, 8, 2, 45
20/05/2015, 39, 22, 12, 5, 6, 3, 57
21/05/2015, 55, 23, 6, 5, 6, 3, 54
