date,pm25,pm10,o3,no2,so2,co,psi
31/12/2013, , 32, 21, 5, 1, 6, 29
01/01/2014, 69, 32, 19, 6, 1, 7, 35
02/01/2014, 70, 34, 16, 8, 2, 5, 30
03/01/2014, 72, 26, 11, 9, 2, 5, 24
04/01/2014, 59, 20, 7, 6, 1, 4, 13
05/01/2014, 50, 16, 6, 8, , 4, 20
06/01/2014, 44, 31, 11, 10, 1, 5, 34
07/01/2014, 65, 33, 7, 8, 1, 4, 28
08/01/2014, 67, 24, 6, 10, 1, 4, 19
09/01/2014, 56, 27, 16, 13, 3, 6, 24
10/01/2014, 59, 24, 13, 7, 3, 4, 16
11/01/2014, 57, 23, 14, 5, 1, 3, 20
12/01/2014, 53, 25, 18, 5, 1, 4, 27
13/01/2014, 50, 34, 14, 7, 1, 4, 33
14/01/2014, 60, 35, 18, 7, 2, 5, 36
15/01/2014, 67, 37, 25, 7, 2, 6, 37
16/01/2014, 74, 33, 25, 6, 2, 5, 31
17/01/2014, 71, 29, 16, 6, 1, 4, 28
18/01/2014, 61, 29, 18, 6, 1, 4, 29
19/01/2014, 56, 29, 17, 7, 1, 4, 30
20/01/2014, 58, 30, 21, 7, 2, 4, 34
21/01/2014, 62, 35, 21, 8, 1, 5, 33
22/01/2014, 71, 33, 29, 6, , 5, 45
23/01/2014, 79, 43, 25, 6, 1, 3, 47
24/01/2014, 89, 42, 18, 7, , , 42
25/01/2014, 85, 39, 29, 5, , 3, 38
26/01/2014, 77, 33, 22, 6, , 2, 31
27/01/2014, 68, 31, 16, 6, , 2, 32
28/01/2014, 64, 32, 15, 5, , 3, 26
29/01/2014, 61, 27, 20, 6, , 3, 24
30/01/2014, 57, 26, 20, 3, , 3, 26
31/01/2014, 58, 25, 25, 4, 1, 4, 24
01/02/2014, 58, 23, 22, 3, , 3, 23
02/02/2014, 55, 22, 23, 6, , 6, 21
03/02/2014, 56, 26, 22, 8, 1, 4, 30
04/02/2014, 63, 32, 21, 6, , 4, 32
05/02/2014, 73, 29, 15, 7, 1, 3, 24
06/02/2014, 64, 25, 13, 7, 1, 4, 25
07/02/2014, 57, 34, 19, 9, , 5, 39
08/02/2014, 73, 34, 31, 7, , 5, 30
09/02/2014, 74, 30, 28, 9, 2, 5, 31
10/02/2014, 68, 30, 13, 7, 2, 4, 29
11/02/2014, 65, 30, 11, 6, 1, 4, 29
12/02/2014, 65, 35, 9, 6, , 5, 34
13/02/2014, 69, 33, 10, 6, , 6, 31
14/02/2014, 64, 32, 15, 6, , 6, 35
15/02/2014, 65, 32, 18, 5, 1, 5, 31
16/02/2014, 66, 33, 13, 6, , 5, 34
17/02/2014, 67, 38, 10, 7, , 7, 34
18/02/2014, 74, 34, 11, 6, , 5, 32
19/02/2014, 70, 29, 12, 5, , 1, 26
20/02/2014, 62, 33, 8, 6, 1, 2, 30
21/02/2014, 63, 34, 15, 5, , 3, 33
22/02/2014, 66, 36, 21, 5, , 3, 32
23/02/2014, 63, 32, 21, 7, 1, 4, 35
24/02/2014, 68, 34, 15, 6, 1, 3, 35
25/02/2014, 67, 34, 14, 6, 1, 4, 32
26/02/2014, 67, 31, 12, 6, 1, 4, 30
27/02/2014, 64, 33, 12, 6, , 6, 33
28/02/2014, 67, 32, 12, 6, , 4, 32
01/03/2014, 65, 32, 22, 4, , 4, 28
02/03/2014, 63, 28, 21, 7, 1, 4, 31
03/03/2014, 60, 41, 23, 8, 1, 5, 46
04/03/2014, 79, 40, 16, 7, 1, 5, 29
05/03/2014, 77, 33, 18, 6, , 5, 31
06/03/2014, 61, 41, 19, 8, , 3, 44
07/03/2014, 81, 49, 18, 7, 1, 2, 46
08/03/2014, 93, 51, 24, 5, 1, 2, 40
09/03/2014, 97, 43, 18, 6, 1, 2, 44
10/03/2014, 85, 50, 19, 6, , 3, 46
11/03/2014, 97, 67, 18, 5, 1, 5, 58
12/03/2014, 140, 57, 23, 7, 1, 4, 56
13/03/2014, 108, 63, 16, 6, 2, 6, 56
14/03/2014, 134, 56, 9, 4, , 4, 38
15/03/2014, 101, 35, 4, 4, 2, 4, 24
16/03/2014, 68, 18, 2, 7, 2, 3, 19
17/03/2014, 47, 26, 10, 8, , 4, 26
18/03/2014, 56, 31, 21, 8, , 5, 31
19/03/2014, 66, 39, 16, 9, 2, 5, 33
20/03/2014, 74, 34, 21, 11, 3, 5, 33
21/03/2014, 70, 39, 22, 7, 3, 2, 39
22/03/2014, 78, 39, 23, 4, 3, 2, 28
23/03/2014, 77, 29, 17, 7, 3, 2, 32
24/03/2014, 66, 38, 15, 6, 3, 3, 35
25/03/2014, 79, 38, 12, 6, 4, 5, 35
26/03/2014, 73, 35, 13, 7, 3, 7, 35
27/03/2014, 66, 48, 18, 6, 3, 8, 38
28/03/2014, 90, 31, 18, 6, 2, 6, 25
29/03/2014, 67, 31, 29, 7, 2, 6, 31
30/03/2014, 66, 23, 19, 4, 2, 5, 23
31/03/2014, 57, 30, 25, 6, 3, 6, 
01/04/2014, 64, 28, 23, 7, 3, 5, 
02/04/2014, 59, 26, 20, 5, 4, 5, 
03/04/2014, 57, 29, 33, 11, 3, 8, 
04/04/2014, 61, 29, 13, 8, 3, 5, 
05/04/2014, 65, 23, 22, 6, 2, 5, 
06/04/2014, 57, 21, 24, 7, 3, 4, 
07/04/2014, 48, 26, 18, 7, 3, 5, 
08/04/2014, 59, 32, 29, 8, 3, 4, 
09/04/2014, 70, 30, 11, 7, 10, 4, 
10/04/2014, 67, 34, 24, 11, 10, 6, 
11/04/2014, 71, 31, 21, 10, 7, 5, 55
12/04/2014, 67, 29, 32, 4, 5, 4, 57
13/04/2014, 67, 26, 13, 7, 8, 4, 55
14/04/2014, 63, 35, 12, 16, 8, 4, 
15/04/2014, 74, 40, 15, 5, 9, 3, 
16/04/2014, 85, 38, 15, 30, 11, 5, 
17/04/2014, 78, 42, 16, 14, 10, 6, 
18/04/2014, 93, 30, 16, 19, 7, 7, 
19/04/2014, 72, 40, 21, 8, 19, 6, 
20/04/2014, 89, 20, 11, 16, 9, 6, 
21/04/2014, 53, 32, 4, 23, 6, 8, 
22/04/2014, 74, 34, 9, 22, 5, 8, 
23/04/2014, 74, 32, 10, 13, 3, 5, 
24/04/2014, 72, 23, 15, 15, 2, 6, 
25/04/2014, 59, 39, 16, 15, 5, 8, 
26/04/2014, 82, 41, 9, 12, 5, 8, 
27/04/2014, 85, 29, 15, 11, 6, 8, 
28/04/2014, 65, 35, 13, 19, 17, 4, 
29/04/2014, 72, 38, 12, 10, 8, 5, 
30/04/2014, 76, 44, 9, 20, 9, 5, 
01/05/2014, 89, 28, 13, 17, 18, 5, 
02/05/2014, 65, 26, 10, 12, 7, 3, 
03/05/2014, 61, 26, 7, 14, 3, 3, 
04/05/2014, 55, 27, 27, 3, 3, 2, 
05/05/2014, 59, 27, 7, 10, 2, 5, 
06/05/2014, 61, 23, 17, 13, 1, 5, 50
07/05/2014, 57, 21, 19, 17, 4, 6, 46
08/05/2014, 52, 39, 20, 23, 8, 11, 66
09/05/2014, 82, 26, 17, 10, 4, 6, 45
10/05/2014, 62, 25, 22, 11, 4, 8, 56
11/05/2014, 59, 29, 7, 16, 4, 8, 56
12/05/2014, 70, 31, 38, 13, 8, 7, 61
13/05/2014, 71, 35, 18, 13, 15, 7, 55
14/05/2014, 76, 26, 23, 11, 16, 6, 52
15/05/2014, 63, 18, 16, 9, 12, 5, 46
16/05/2014, 51, 20, 18, 11, 10, 5, 44
17/05/2014, 53, 19, 9, 11, 9, 6, 37
18/05/2014, 51, 20, 9, 11, 4, 6, 48
19/05/2014, 54, 17, 15, 14, 6, 5, 43
20/05/2014, 43, 31, 24, 20, 7, 7, 62
21/05/2014, 67, 39, 17, 13, 7, 7, 55
22/05/2014, 82, 19, 11, 9, 4, 4, 38
23/05/2014, 47, 26, 12, 10, 3, 6, 52
24/05/2014, 60, 22, 21, 9, 3, 6, 40
25/05/2014, 55, 17, 10, 11, 1, 5, 42
26/05/2014, 45, 32, 14, 14, 2, 9, 59
27/05/2014, 70, 21, 15, 7, 5, 4, 36
28/05/2014, 56, 26, 17, 16, 4, 7, 57
29/05/2014, 58, 31, 14, 16, 14, 7, 57
30/05/2014, 68, 23, 15, 11, 25, 7, 43
31/05/2014, 59, 13, 14, 6, 6, 6, 32
01/06/2014, 37, 18, 12, 12, 2, 7, 51
02/06/2014, 47, 21, 17, 7, 4, 6, 48
03/06/2014, 53, 22, 6, 10, 3, 7, 45
04/06/2014, 55, 22, 7, 11, 4, 9, 48
05/06/2014, 54, 19, 7, 9, 5, 7, 41
06/06/2014, 51, 27, 12, 15, 4, 10, 49
07/06/2014, 66, 17, 16, 5, 3, 6, 39
08/06/2014, 47, 17, 18, 9, 3, 6, 46
09/06/2014, 45, 29, 11, 13, 5, 8, 56
10/06/2014, 65, 25, 16, 7, 4, 5, 48
11/06/2014, 59, 19, 11, 8, 2, 5, 46
12/06/2014, 46, 24, 15, 9, 2, 6, 52
13/06/2014, 55, 21, 8, 10, 2, 7, 44
14/06/2014, 50, 18, 8, 5, 2, 6, 42
15/06/2014, 40, 20, 7, 4, 1, 5, 51
16/06/2014, 52, 19, 10, 3, 2, 7, 44
17/06/2014, 46, 19, 9, 5, 2, 6, 44
18/06/2014, 46, 20, 8, 6, 2, 6, 46
19/06/2014, 49, 20, 10, 4, 2, 4, 49
20/06/2014, 52, 19, 13, 4, 4, 4, 50
21/06/2014, 51, 28, 15, 5, 6, 5, 59
22/06/2014, 63, 30, 11, 6, 6, 5, 58
23/06/2014, 71, 33, 12, 7, 6, 4, 61
24/06/2014, 73, 25, 9, 5, , 3, 43
25/06/2014, 58, 17, 11, 5, , 4, 47
26/06/2014, 44, 21, 6, 6, , 4, 49
27/06/2014, 56, 23, 11, 7, , 4, 55
28/06/2014, 59, 23, 13, 6, , 5, 44
29/06/2014, 58, 25, 7, 7, , 4, 50
30/06/2014, 63, 20, 8, 7, 4, 1, 48
01/07/2014, 51, 27, 10, 7, 1, 3, 55
02/07/2014, 61, 29, 9, 5, 1, 3, 60
03/07/2014, 66, 28, 6, 5, 2, 2, 59
04/07/2014, 64, 28, 5, 7, 2, 3, 53
05/07/2014, 66, 27, 7, 7, 1, 4, 52
06/07/2014, 65, 21, 7, 7, 2, 3, 51
07/07/2014, 54, 21, 9, 5, 1, 2, 52
08/07/2014, 55, 20, 6, 4, 4, 3, 42
09/07/2014, 53, 17, 9, 6, 3, 4, 48
10/07/2014, 46, 24, 13, 9, 1, 5, 54
11/07/2014, 58, 25, 11, 11, 4, 6, 52
12/07/2014, 60, 23, 20, 7, 10, 5, 46
13/07/2014, 58, 19, 20, 6, 5, 5, 48
14/07/2014, 52, 29, 20, 6, 7, 6, 54
15/07/2014, 58, 27, 19, 8, 2, 5, 54
16/07/2014, 60, 35, 15, 10, 3, 5, 57
17/07/2014, 70, 26, 20, 7, 3, 4, 55
18/07/2014, 63, 23, 14, 6, 2, , 52
19/07/2014, 60, 21, 25, 7, 2, 4, 51
20/07/2014, 55, 18, 20, 5, 1, 4, 47
21/07/2014, 49, 18, 22, 4, 1, 5, 44
22/07/2014, 44, 21, 21, 6, 1, 6, 53
23/07/2014, 51, 26, 28, 5, 1, 7, 56
24/07/2014, 58, 32, 23, 6, 1, 6, 59
25/07/2014, 67, 31, 24, 4, 1, 4, 56
26/07/2014, 68, 27, 26, 6, 1, 4, 51
27/07/2014, 59, 24, 24, 5, 2, 5, 52
28/07/2014, 56, 21, 13, 7, 2, 6, 48
29/07/2014, 51, 24, 5, 11, 2, 5, 55
30/07/2014, 58, 21, 5, 8, 3, 6, 42
31/07/2014, 55, 14, 11, 7, 4, 6, 42
01/08/2014, 40, 19, 15, 6, 3, 6, 53
02/08/2014, 53, 26, 22, 6, 2, 6, 56
03/08/2014, 62, 25, 17, 7, 5, 5, 56
04/08/2014, 61, 21, 8, 6, 2, 5, 43
05/08/2014, 51, 15, 4, 7, 2, 5, 46
06/08/2014, 44, 15, 5, 6, 1, 3, 37
07/08/2014, 40, 14, 4, 7, 2, 4, 41
08/08/2014, 36, 15, 9, 4, 1, 3, 31
09/08/2014, 40, 12, 7, 5, 1, 3, 30
10/08/2014, 32, 13, 4, 7, 2, 3, 36
11/08/2014, 38, 17, 4, 8, 3, 3, 43
12/08/2014, 46, 21, 4, 12, 5, 4, 49
13/08/2014, 52, 20, 6, 11, 4, 4, 47
14/08/2014, 53, 18, 2, 13, 2, 5, 46
15/08/2014, 47, 31, 15, 13, 2, 7, 60
16/08/2014, 69, 30, 6, 10, 2, 4, 55
17/08/2014, 67, 26, 20, 6, 1, 4, 55
18/08/2014, 61, 28, 14, 8, 1, 3, 55
19/08/2014, 63, 31, 15, 11, 3, 5, 60
20/08/2014, 67, 29, 13, 11, 2, 4, 60
21/08/2014, 69, 28, 9, 9, 2, 4, 54
22/08/2014, 67, 21, 9, 7, 1, 3, 43
23/08/2014, 53, 25, 4, 10, 3, 5, 55
24/08/2014, 61, 27, 4, 12, 3, 6, 59
25/08/2014, 62, 32, 8, 13, 3, 8, 60
26/08/2014, 72, 27, 5, 12, 10, 5, 51
27/08/2014, 62, 23, 3, 13, 10, 5, 47
28/08/2014, 59, 20, 16, 10, 3, 4, 54
29/08/2014, 56, 27, 12, 12, 2, 5, 56
30/08/2014, 66, 27, 10, 7, 2, 4, 54
31/08/2014, 65, 27, 16, 8, 1, 4, 61
01/09/2014, 64, 31, 27, 7, 2, 1, 61
02/09/2014, 71, 36, 11, 13, 3, 3, 62
03/09/2014, 77, 39, 30, 17, 3, 9, 71
04/09/2014, 84, 37, 15, 10, 6, 4, 62
05/09/2014, 81, 27, 9, 7, 12, 4, 40
06/09/2014, 59, 22, 24, 7, 7, 5, 52
07/09/2014, 55, 29, 20, 9, 3, 4, 64
08/09/2014, 71, 32, 15, 8, 4, 4, 62
09/09/2014, 71, 35, 20, 6, 2, 4, 61
10/09/2014, 74, 33, 7, 10, 1, 5, 61
11/09/2014, 71, 41, 17, 12, 1, 9, 65
12/09/2014, 80, 37, 16, 5, , 7, 66
13/09/2014, 75, 35, 16, 5, , 7, 67
14/09/2014, 75, 42, 18, 8, 1, 9, 90
15/09/2014, 93, 40, 15, 6, 2, 6, 62
16/09/2014, 81, 37, 13, 6, 2, 5, 67
17/09/2014, 68, 54, 14, 7, 1, 7, 97
18/09/2014, 120, 60, 9, 7, 1, 7, 89
19/09/2014, 144, 41, 9, 7, 1, 5, 56
20/09/2014, 86, 25, 18, 7, 3, 5, 62
21/09/2014, 61, 52, 14, 9, 4, 7, 77
22/09/2014, 111, 39, 14, 6, 2, 2, 61
23/09/2014, 78, 40, 10, 6, 1, 2, 69
24/09/2014, 81, 31, 7, 10, 1, 3, 49
25/09/2014, 70, 31, 23, 10, 1, 4, 66
26/09/2014, 73, 35, 13, 7, 1, 3, 66
27/09/2014, 77, 37, 28, 5, 1, 3, 73
28/09/2014, 86, 39, 21, 6, 1, 2, 70
29/09/2014, 88, 40, 27, 7, 4, 3, 73
30/09/2014, 91, 46, 18, 8, 5, 2, 74
01/10/2014, 104, 41, 34, 12, 4, 2, 74
02/10/2014, 87, 46, 37, 17, 5, 4, 73
03/10/2014, 90, 39, 23, 18, 4, 4, 64
04/10/2014, 81, 24, 20, 13, 1, 4, 33
05/10/2014, 61, 28, 42, 19, 1, 5, 94
06/10/2014, 98, 62, 31, 19, 4, , 86
07/10/2014, 99, 47, 30, 13, 10, 4, 82
08/10/2014, 114, 46, 28, 15, 12, 5, 65
09/10/2014, 74, 35, 33, 13, 12, 4, 59
10/10/2014, 66, 43, 34, 17, 9, 5, 87
11/10/2014, 105, 59, 34, 16, 7, 7, 89
12/10/2014, 111, 44, 23, 17, 9, 5, 69
13/10/2014, 83, 45, 8, 20, 6, 7, 67
14/10/2014, 79, 44, 22, 22, 5, 9, 74
15/10/2014, 84, 40, 18, 19, 5, 5, 61
16/10/2014, 76, 34, 18, 19, 3, 6, 62
17/10/2014, 68, 38, 20, 20, 2, 7, 72
18/10/2014, 85, 48, 43, 20, 3, 8, 92
19/10/2014, 121, 56, 32, 18, 4, 8, 81
20/10/2014, 108, 50, 17, 20, 3, 6, 71
21/10/2014, 84, 38, 14, 23, 2, 7, 63
22/10/2014, 77, 44, 31, 27, 2, 8, 75
23/10/2014, 89, 47, 50, 21, 2, 6, 74
24/10/2014, 98, 44, 38, 18, 2, 5, 69
25/10/2014, 89, 37, 30, 14, 1, 4, 59
26/10/2014, 68, 32, 14, 16, 1, 5, 56
27/10/2014, 60, 33, 23, 20, 2, 6, 68
28/10/2014, 83, 37, 34, 20, 3, 6, 69
29/10/2014, 79, 40, 28, 22, 3, 6, 68
30/10/2014, 81, 39, 34, 22, 2, 6, 67
31/10/2014, 84, 40, 27, 23, 4, 4, 68
01/11/2014, 85, 42, 37, 19, 4, 5, 88
02/11/2014, 118, 63, 26, 22, 7, 5, 89
03/11/2014, 122, 49, 30, 21, 5, 3, 75
04/11/2014, 92, 41, 25, 14, 7, 3, 69
05/11/2014, 84, 40, 17, 21, 9, 7, 65
06/11/2014, 81, 31, 19, 21, 7, 6, 51
07/11/2014, 63, 24, 21, 18, 4, 5, 56
08/11/2014, 55, 17, 17, 8, 4, 4, 36
09/11/2014, 37, 29, 13, 13, 4, 6, 64
10/11/2014, 71, 37, 10, 19, 4, 4, 61
11/11/2014, 69, 33, 20, 21, 3, 5, 68
12/11/2014, 74, 31, 15, 18, 2, 4, 50
13/11/2014, 53, 23, 13, 13, 4, 4, 36
14/11/2014, 40, 19, 20, 15, 3, 4, 34
15/11/2014, 34, 17, 11, 16, 2, 3, 36
16/11/2014, 35, 20, 10, 16, 2, 4, 44
17/11/2014, 40, 19, 4, 17, , 4, 43
18/11/2014, 47, 20, 15, 16, , 3, 42
19/11/2014, 40, 18, 10, 19, 3, 3, 37
20/11/2014, 44, 20, 11, 21, 1, 4, 45
21/11/2014, 45, 28, 11, 22, 1, 4, 51
22/11/2014, 61, 23, 8, 16, 1, 4, 42
23/11/2014, 43, 20, 8, 20, 1, 4, 49
24/11/2014, 44, 17, 11, 22, 1, 3, 43
25/11/2014, 43, 19, 11, 15, , 3, 47
26/11/2014, 41, 20, 9, 5, , 3, 47
27/11/2014, 47, 22, 10, 10, 1, 3, 46
28/11/2014, 45, 18, 8, 14, 2, 4, 32
29/11/2014, 40, 20, 16, 17, 3, 6, 46
30/11/2014, 51, 18, 10, 16, 3, 4, 43
01/12/2014, 40, 22, 14, 16, 4, 6, 50
02/12/2014, 55, 27, 19, 15, 3, 6, 56
03/12/2014, 58, 28, 11, 16, 3, 5, 51
04/12/2014, 60, 26, 38, 16, 4, 5, 64
05/12/2014, 64, 25, 12, 12, 4, 5, 44
06/12/2014, 45, 20, 14, 13, 3, 4, 37
07/12/2014, 34, 17, 12, 15, 3, 4, 42
08/12/2014, 43, 19, 15, 15, 3, 3, 47
09/12/2014, 43, 21, 16, 14, 3, 2, 
10/12/2014, 52, 24, 17, 12, , 3, 
11/12/2014, 47, 23, 19, 14, , 3, 
12/12/2014, 49, 17, 17, 15, , 2, 
13/12/2014, 35, 19, 16, 15, 3, 4, 
14/12/2014, 35, 17, 12, 14, 3, 2, 
15/12/2014, 38, 17, 7, 12, 3, 3, 
16/12/2014, 41, 18, 8, 14, 3, 4, 
17/12/2014, 34, 18, 9, 15, 3, 4, 
18/12/2014, 36, 16, 7, 15, 3, 5, 
19/12/2014, 26, 14, 6, 14, 3, 5, 
20/12/2014, 33, 14, 6, 5, , 3, 
21/12/2014, 27, 12, 6, 11, , 3, 
22/12/2014, 31, 15, 4, 13, , 3, 
23/12/2014, 32, 16, 8, 15, 4, 4, 
24/12/2014, 38, 18, 10, 16, 3, 4, 52
25/12/2014, 49, 21, 6, 18, 3, 4, 
26/12/2014, 37, 17, 7, 17, 3, 5, 
27/12/2014, 34, 12, 5, 12, 3, 4, 
28/12/2014, 28, , , , , , 
31/12/2014, , 23, 19, 17, 6, 3, 
01/01/2015, 56, 26, 14, 12, 5, 2, 
02/01/2015, 60, 30, 13, 10, 5, 3, 55
03/01/2015, 54, 22, 16, 6, 4, 4, 40
04/01/2015, 40, 16, 13, 8, 4, 4, 38
05/01/2015, 39, 20, 6, 8, 4, 3, 42
06/01/2015, 42, 16, 3, 11, 5, 3, 37
07/01/2015, 38, 16, 4, 8, , 3, 33
08/01/2015, 30, 14, 3, 7, , 3, 27
09/01/2015, 29, 13, 7, 5, , , 31
10/01/2015, 29, 17, 8, 6, , , 38
11/01/2015, 37, 18, 11, 6, 4, , 41
12/01/2015, 41, 19, 13, 5, 4, , 39
13/01/2015, 37, 18, 13, 7, 3, 3, 36
14/01/2015, 36, 22, 12, 7, 3, 3, 44
15/01/2015, 45, 22, 15, 8, 3, 3, 48
16/01/2015, 51, 24, 17, 8, 3, 3, 52
17/01/2015, 54, 23, 16, 8, 3, 3, 46
18/01/2015, 49, 24, 17, 8, 3, 2, 53
19/01/2015, 50, 27, 17, 12, 4, 2, 56
20/01/2015, 59, 29, 14, 12, 4, 3, 58
21/01/2015, 61, 29, 21, 11, 5, 3, 64
22/01/2015, 70, 30, 19, 12, , 3, 54
23/01/2015, 50, 24, 17, 12, 4, 3, 58
24/01/2015, 61, 34, 24, 12, 4, 4, 72
25/01/2015, 79, 34, 20, 12, 3, 3, 63
26/01/2015, 71, 28, 17, 15, 2, 2, 56
27/01/2015, 53, 23, 12, 16, 3, 2, 51
28/01/2015, 50, 19, 8, 14, 3, 2, 41
29/01/2015, 32, 13, 9, 13, 3, 3, 37
30/01/2015, 32, 18, 11, 14, 3, 1, 41
31/01/2015, 42, 19, 15, 14, 3, 1, 40
01/02/2015, 36, 24, 12, 15, 3, 2, 50
02/02/2015, 52, 27, 11, 14, 4, 2, 48
03/02/2015, 49, 18, 11, 15, 4, 3, 34
04/02/2015, 32, 21, 11, 13, 3, 4, 46
05/02/2015, 38, 19, 9, 14, 3, 5, 41
06/02/2015, 39, 24, 16, 10, 3, 5, 49
07/02/2015, 54, 29, 15, 9, , 6, 55
08/02/2015, 55, 27, 16, 10, , 6, 54
09/02/2015, 61, , , , , , 53
10/02/2015, 50, , , , , , 60
11/02/2015, 64, , , , , , 61
12/02/2015, 64, , , , , , 63
13/02/2015, 59, , , , , , 60
14/02/2015, 59, 26, 24, 15, 2, 5, 60
15/02/2015, 57, 25, 19, 14, 2, 3, 57
16/02/2015, 56, 28, 17, 14, , 3, 52
17/02/2015, 52, 22, 12, 14, , 2, 45
18/02/2015, 42, 20, 14, 14, , 3, 31
19/02/2015, 33, 14, 16, 13, , 2, 39
20/02/2015, 39, 19, 18, 15, , 2, 47
21/02/2015, 42, 18, 16, 15, , 2, 39
22/02/2015, 35, 17, 17, 15, , 2, 44
23/02/2015, 38, 18, 13, 16, 2, 3, 49
24/02/2015, 42, 18, 18, 16, 2, 3, 49
25/02/2015, 44, 19, 17, 15, 2, , 50
26/02/2015, 46, 22, 18, 15, , 3, 51
27/02/2015, 48, 17, 14, 15, , 2, 44
28/02/2015, 43, 19, 13, 16, , 3, 39
01/03/2015, 39, 19, 14, 15, 2, 2, 46
02/03/2015, 42, 23, 17, 12, 2, 4, 54
03/03/2015, 52, 25, 31, 16, 3, 3, 54
04/03/2015, 51, 25, 10, 16, 3, 3, 57
05/03/2015, 54, 28, 10, 15, 3, 3, 61
06/03/2015, 61, 24, 7, 15, 2, 3, 48
07/03/2015, 47, 19, 6, 15, 2, 3, 44
08/03/2015, 47, 18, 10, 15, 2, 2, 42
09/03/2015, 41, 21, 15, 16, 2, 3, 45
10/03/2015, 47, 20, 11, 15, 2, 3, 40
11/03/2015, 37, 19, 16, 16, 2, 3, 49
12/03/2015, 48, 18, 19, 16, 2, 2, 46
13/03/2015, 42, 19, 17, 17, 3, 3, 44
14/03/2015, 41, 19, 15, 15, , , 38
15/03/2015, 39, 19, 19, 14, 2, 3, 53
16/03/2015, 53, 25, 20, 12, 2, 3, 57
17/03/2015, 64, 29, 25, 7, 2, 3, 58
18/03/2015, 65, 29, 32, 6, 2, 3, 59
19/03/2015, 64, 36, 51, 5, 2, 3, 78
20/03/2015, 97, 46, 32, 5, 2, 4, 71
21/03/2015, 87, 39, 26, 5, 2, 4, 63
22/03/2015, 72, 34, 18, 5, 2, 4, 65
23/03/2015, 77, 29, 10, 7, , 2, 58
24/03/2015, 62, 27, 15, 8, 2, 2, 50
25/03/2015, 56, 22, 17, 9, 3, 1, 51
26/03/2015, 55, 21, 15, 8, 3, 2, 50
27/03/2015, 48, 22, 12, 7, 3, 3, 52
28/03/2015, 49, 23, 9, 9, 3, 3, 49
29/03/2015, 48, 24, 13, 9, 4, 3, 51
30/03/2015, 52, 24, 8, 10, 3, 3, 54
31/03/2015, 54, 28, 10, 12, 4, 5, 54
01/04/2015, 57, 22, 12, 13, 4, 4, 49
02/04/2015, 49, 27, 27, 14, 4, 6, 59
03/04/2015, 66, 34, 31, 13, 4, 5, 64
04/04/2015, 76, 32, 13, 12, 4, 4, 55
05/04/2015, 62, 31, 32, 12, 5, 4, 62
06/04/2015, 67, 28, 13, 11, 4, 2, 52
07/04/2015, 50, 18, 12, 12, 4, 2, 40
08/04/2015, 37, 18, 12, 11, 4, 1, 46
09/04/2015, 42, 18, 14, 11, , 1, 38
10/04/2015, 41, 16, 10, 11, , 2, 45
11/04/2015, 46, 24, 11, 12, 5, 3, 52
12/04/2015, 52, 23, 17, 11, 4, 3, 55
13/04/2015, 55, 21, 15, 11, 4, 2, 48
14/04/2015, 47, 19, 14, 11, 4, 2, 43
15/04/2015, 44, 19, 14, 4, 4, 2, 41
16/04/2015, 48, 23, 10, 4, 3, 2, 52
17/04/2015, 58, 27, 12, 5, 3, 4, 59
18/04/2015, 66, 28, 17, 8, 4, 4, 55
19/04/2015, 55, 31, 9, 15, 5, 8, 59
20/04/2015, 70, 38, 23, 14, 5, 7, 72
21/04/2015, 89, 33, 31, 12, 4, 7, 57
22/04/2015, 69, 31, 11, 10, 2, 5, 57
23/04/2015, 57, 29, 11, 11, 2, 6, 54
24/04/2015, 59, 26, 11, 12, 2, 7, 49
25/04/2015, 55, 21, 13, 5, 2, 4, 40
26/04/2015, 44, 21, 10, 12, 1, 4, 53
27/04/2015, 57, 28, 12, 10, 2, 5, 55
28/04/2015, 53, 23, 12, 15, 2, 7, 52
29/04/2015, 53, 23, 15, 11, 1, 5, 54
30/04/2015, 52, 27, 28, 11, 1, 6, 57
01/05/2015, 63, 26, 10, 12, 1, 7, 53
02/05/2015, 51, 21, 5, 10, 3, 4, 38
03/05/2015, 42, 21, 12, 16, 2, 5, 52
04/05/2015, 67, 37, 18, 19, 2, 6, 65
05/05/2015, 78, 35, 18, 17, 3, 5, 59
06/05/2015, 71, 30, 8, 15, 3, 4, 51
07/05/2015, 55, 30, 5, 18, 2, 6, 51
08/05/2015, 65, 22, 13, 14, 1, 4, 35
09/05/2015, 38, 18, 10, 12, 1, 4, 42
10/05/2015, 41, 21, 10, 11, 1, 3, 45
11/05/2015, 48, 20, 8, 12, 1, 3, 44
12/05/2015, 48, 24, 8, 14, 2, 3, 52
13/05/2015, 58, 22, 11, 11, 3, 3, 44
14/05/2015, 48, 28, 4, 20, 3, 7, 58
15/05/2015, 69, 26, 2, 28, 3, 7, 35
16/05/2015, 47, 18, 6, 20, 2, 4, 31
17/05/2015, 31, 23, 4, 21, 2, 4, 55
18/05/2015, 61, 35, 8, 24, 2, 5, 54
19/05/2015, 75, 26, 4, 18, 2, 5, 45
20/05/2015, 48, 29, 10, 19, 2, 5, 57
21/05/2015, 66, 30, 6, 19, 2, 3, 54
22/05/2015, 64, 27, 4, 18, 2, 3, 53
23/05/2015, 60, 24, 13, 16, 2, 4, 49
24/05/2015, 53, 23, 4, 19, , 4, 48
25/05/2015, 57, 28, 7, 27, , 6, 52
